country,nuts_3,cases,cases/100k pop.,datetime
NO,Nordland,113,46.8,2020-04-24T00:00:00
NO,Møre og Romsdal,120,45.2,2020-04-24T00:00:00
NO,Troms og Finnmark,229,94.1,2020-04-24T00:00:00
NO,Vestfold og Telemark,268,63.9,2020-04-24T00:00:00
NO,Agder,316,102.9,2020-04-24T00:00:00
NO,Rogaland,397,82.7,2020-04-24T00:00:00
NO,Innlandet,424,114.2,2020-04-24T00:00:00
NO,Trøndelag,434,92.6,2020-04-24T00:00:00
NO,Vestland,829,130.2,2020-04-24T00:00:00
NO,Viken,2005,161.5,2020-04-24T00:00:00
NO,Oslo,2273,327.8,2020-04-24T00:00:00
