country,nuts_3,cases,cases/100k pop.,datetime
NO,Nordland,113,46.8,2020-04-27T00:00:00
NO,Møre og Romsdal,121,45.6,2020-04-27T00:00:00
NO,Troms og Finnmark,232,95.4,2020-04-27T00:00:00
NO,Vestfold og Telemark,271,64.6,2020-04-27T00:00:00
NO,Agder,319,103.8,2020-04-27T00:00:00
NO,Rogaland,400,83.4,2020-04-27T00:00:00
NO,Innlandet,430,115.8,2020-04-27T00:00:00
NO,Trøndelag,459,97.9,2020-04-27T00:00:00
NO,Vestland,835,131.2,2020-04-27T00:00:00
NO,Viken,2029,163.5,2020-04-27T00:00:00
NO,Oslo,2324,335.1,2020-04-27T00:00:00
