country,nuts_3,cases,cases/100k pop.,datetime
NO,Nordland,110,45.6,2020-04-22T00:00:00
NO,Møre og Romsdal,118,44.5,2020-04-22T00:00:00
NO,Troms og Finnmark,227,93.3,2020-04-22T00:00:00
NO,Vestfold og Telemark,263,62.7,2020-04-22T00:00:00
NO,Agder,303,98.6,2020-04-22T00:00:00
NO,Rogaland,395,82.3,2020-04-22T00:00:00
NO,Innlandet,418,112.6,2020-04-22T00:00:00
NO,Trøndelag,423,90.2,2020-04-22T00:00:00
NO,Vestland,812,127.6,2020-04-22T00:00:00
NO,Viken,1967,158.5,2020-04-22T00:00:00
NO,Oslo,2212,319.0,2020-04-22T00:00:00
