country,cases,deaths,datetime
LI,64,0,2020-03-31T00:00:00
MT,156,0,2020-03-31T00:00:00
CY,230,7,2020-03-31T00:00:00
SK,336,0,2020-03-31T00:00:00
BG,359,8,2020-03-31T00:00:00
LV,376,0,2020-03-31T00:00:00
HU,447,15,2020-03-31T00:00:00
LT,484,7,2020-03-31T00:00:00
EE,715,3,2020-03-31T00:00:00
SI,763,11,2020-03-31T00:00:00
HR,790,6,2020-03-31T00:00:00
IS,1086,2,2020-03-31T00:00:00
GR,1212,43,2020-03-31T00:00:00
FI,1313,13,2020-03-31T00:00:00
RO,1952,44,2020-03-31T00:00:00
LU,1988,22,2020-03-31T00:00:00
PL,2055,31,2020-03-31T00:00:00
DK,2577,77,2020-03-31T00:00:00
IE,2910,54,2020-03-31T00:00:00
CZ,3002,24,2020-03-31T00:00:00
SE,4028,146,2020-03-31T00:00:00
NO,4226,26,2020-03-31T00:00:00
PT,6408,140,2020-03-31T00:00:00
AT,9618,108,2020-03-31T00:00:00
NL,11750,864,2020-03-31T00:00:00
BE,11899,513,2020-03-31T00:00:00
GB,22141,1408,2020-03-31T00:00:00
FR,44550,3024,2020-03-31T00:00:00
DE,61913,583,2020-03-31T00:00:00
ES,85195,7340,2020-03-31T00:00:00
IT,101739,11591,2020-03-31T00:00:00
Total,386282,26110,2020-03-31T00:00:00
