country,cases,deaths,datetime
LI,36,0,2020-03-22T00:00:00
MT,73,0,2020-03-22T00:00:00
CY,84,0,2020-03-22T00:00:00
LT,105,1,2020-03-22T00:00:00
LV,124,0,2020-03-22T00:00:00
HU,131,4,2020-03-22T00:00:00
BG,163,3,2020-03-22T00:00:00
SK,178,0,2020-03-22T00:00:00
HR,206,1,2020-03-22T00:00:00
EE,306,0,2020-03-22T00:00:00
RO,367,0,2020-03-22T00:00:00
SI,383,1,2020-03-22T00:00:00
IS,473,1,2020-03-22T00:00:00
FI,521,1,2020-03-22T00:00:00
GR,530,13,2020-03-22T00:00:00
PL,536,5,2020-03-22T00:00:00
LU,670,8,2020-03-22T00:00:00
IE,785,3,2020-03-22T00:00:00
CZ,995,0,2020-03-22T00:00:00
PT,1280,12,2020-03-22T00:00:00
DK,1326,13,2020-03-22T00:00:00
SE,1746,20,2020-03-22T00:00:00
NO,1926,7,2020-03-22T00:00:00
BE,2815,67,2020-03-22T00:00:00
AT,3024,8,2020-03-22T00:00:00
NL,3631,136,2020-03-22T00:00:00
GB,5018,233,2020-03-22T00:00:00
FR,14459,562,2020-03-22T00:00:00
DE,21463,67,2020-03-22T00:00:00
ES,24926,1326,2020-03-22T00:00:00
IT,53578,4827,2020-03-22T00:00:00
Total,141858,7319,2020-03-22T00:00:00
