country,cases,deaths,datetime
LI,82,1,2020-04-22T00:00:00
MT,443,3,2020-04-22T00:00:00
LV,748,9,2020-04-22T00:00:00
CY,784,17,2020-04-22T00:00:00
BG,975,45,2020-04-22T00:00:00
SK,1199,14,2020-04-22T00:00:00
SI,1340,77,2020-04-22T00:00:00
LT,1370,38,2020-04-22T00:00:00
EE,1552,43,2020-04-22T00:00:00
IS,1778,10,2020-04-22T00:00:00
HR,1908,48,2020-04-22T00:00:00
HU,2168,225,2020-04-22T00:00:00
GR,2401,121,2020-04-22T00:00:00
LU,3618,78,2020-04-22T00:00:00
FI,4014,141,2020-04-22T00:00:00
CZ,7041,201,2020-04-22T00:00:00
NO,7166,163,2020-04-22T00:00:00
DK,7695,370,2020-04-22T00:00:00
RO,9242,483,2020-04-22T00:00:00
PL,9856,401,2020-04-22T00:00:00
AT,14833,463,2020-04-22T00:00:00
SE,15322,1765,2020-04-22T00:00:00
IE,16040,730,2020-04-22T00:00:00
PT,21379,762,2020-04-22T00:00:00
NL,34134,3916,2020-04-22T00:00:00
BE,40956,5998,2020-04-22T00:00:00
FR,117324,20796,2020-04-22T00:00:00
GB,129044,17337,2020-04-22T00:00:00
DE,145694,4879,2020-04-22T00:00:00
IT,183957,24648,2020-04-22T00:00:00
ES,204178,21282,2020-04-22T00:00:00
Total,988241,105064,2020-04-22T00:00:00
