country,cases,deaths,datetime
LI,25,0,2020-03-19T00:00:00
LT,33,0,2020-03-19T00:00:00
MT,48,0,2020-03-19T00:00:00
CY,58,0,2020-03-19T00:00:00
LV,71,0,2020-03-19T00:00:00
HU,73,1,2020-03-19T00:00:00
HR,81,0,2020-03-19T00:00:00
BG,92,2,2020-03-19T00:00:00
SK,107,0,2020-03-19T00:00:00
LU,210,2,2020-03-19T00:00:00
IS,250,0,2020-03-19T00:00:00
EE,258,0,2020-03-19T00:00:00
RO,260,0,2020-03-19T00:00:00
SI,286,1,2020-03-19T00:00:00
PL,287,5,2020-03-19T00:00:00
IE,366,2,2020-03-19T00:00:00
FI,369,0,2020-03-19T00:00:00
GR,418,5,2020-03-19T00:00:00
CZ,522,0,2020-03-19T00:00:00
PT,642,2,2020-03-19T00:00:00
DK,1115,4,2020-03-19T00:00:00
SE,1301,10,2020-03-19T00:00:00
NO,1423,3,2020-03-19T00:00:00
BE,1486,14,2020-03-19T00:00:00
AT,1646,4,2020-03-19T00:00:00
NL,2051,58,2020-03-19T00:00:00
GB,2630,103,2020-03-19T00:00:00
DE,8198,13,2020-03-19T00:00:00
FR,9134,244,2020-03-19T00:00:00
ES,13716,598,2020-03-19T00:00:00
IT,35713,2978,2020-03-19T00:00:00
Total,82869,4049,2020-03-19T00:00:00
