country,cases,deaths,datetime
LI,83,1,2020-04-29T00:00:00
MT,450,4,2020-04-29T00:00:00
LV,836,13,2020-04-29T00:00:00
CY,837,20,2020-04-29T00:00:00
SK,1384,20,2020-04-29T00:00:00
BG,1399,58,2020-04-29T00:00:00
SI,1408,86,2020-04-29T00:00:00
LT,1449,44,2020-04-29T00:00:00
EE,1660,50,2020-04-29T00:00:00
IS,1795,10,2020-04-29T00:00:00
HR,2047,63,2020-04-29T00:00:00
GR,2534,136,2020-04-29T00:00:00
HU,2727,300,2020-04-29T00:00:00
LU,3741,89,2020-04-29T00:00:00
FI,4740,199,2020-04-29T00:00:00
CZ,7504,227,2020-04-29T00:00:00
NO,7605,195,2020-04-29T00:00:00
DK,8851,434,2020-04-29T00:00:00
RO,11616,650,2020-04-29T00:00:00
PL,12218,596,2020-04-29T00:00:00
AT,15314,569,2020-04-29T00:00:00
SE,19621,2355,2020-04-29T00:00:00
IE,19877,1159,2020-04-29T00:00:00
PT,24322,948,2020-04-29T00:00:00
NL,38416,4566,2020-04-29T00:00:00
BE,47334,7331,2020-04-29T00:00:00
FR,126835,23660,2020-04-29T00:00:00
DE,157641,6115,2020-04-29T00:00:00
GB,161145,21678,2020-04-29T00:00:00
IT,201505,27359,2020-04-29T00:00:00
ES,210773,23822,2020-04-29T00:00:00
Total,1097667,122757,2020-04-29T00:00:00
