wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;199;105;304;0.05;0.03;0.08;1;1;0;425;0;0;1488;318;1168;2;t00;2023-10-10
dolnoœl¹skie;12;8;20;0.04;0.03;0.07;0;0;0;37;0;0;84;20;64;0;t02;2023-10-10
kujawsko-pomorskie;4;2;6;0.02;0.01;0.03;0;0;0;24;0;0;75;6;69;0;t04;2023-10-10
lubelskie;17;8;25;0.08;0.04;0.12;0;0;0;45;0;0;79;28;49;2;t06;2023-10-10
lubuskie;2;3;5;0.02;0.03;0.05;0;0;0;9;0;0;19;6;13;0;t08;2023-10-10
³ódzkie;9;4;13;0.04;0.02;0.05;0;0;0;12;0;0;42;13;29;0;t10;2023-10-10
ma³opolskie;18;15;33;0.05;0.04;0.10;0;0;0;50;0;0;102;33;69;0;t12;2023-10-10
mazowieckie;34;21;55;0.06;0.04;0.10;1;1;0;56;0;0;451;58;393;0;t14;2023-10-10
opolskie;8;1;9;0.08;0.01;0.09;0;0;0;6;0;0;53;12;41;0;t16;2023-10-10
podkarpackie;8;4;12;0.04;0.02;0.06;0;0;0;30;0;0;53;12;41;0;t18;2023-10-10
podlaskie;12;7;19;0.10;0.06;0.16;0;0;0;28;0;0;59;19;40;0;t20;2023-10-10
pomorskie;7;7;14;0.03;0.03;0.06;0;0;0;20;0;0;111;16;95;0;t22;2023-10-10
œl¹skie;11;4;15;0.02;0.01;0.03;0;0;0;34;0;0;90;15;75;0;t24;2023-10-10
œwiêtokrzyskie;9;0;9;0.07;0;0.07;0;0;0;8;0;0;13;9;4;0;t26;2023-10-10
warmiñsko-mazurskie;11;3;14;0.08;0.02;0.10;0;0;0;23;0;0;37;14;23;0;t28;2023-10-10
wielkopolskie;11;9;20;0.03;0.03;0.06;0;0;0;12;0;0;51;21;30;0;t30;2023-10-10
zachodniopomorskie;22;9;31;0.13;0.05;0.18;0;0;0;30;0;0;103;32;71;0;t32;2023-10-10
