wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3760;405;4165;0.98;0.11;1.09;3;1;2;285;13157;48485;35871;4561;30907;403;t00;2022-03-20
dolnoœl¹skie;286;31;317;0.99;0.11;1.09;0;0;0;45;916;3750;2152;349;1774;29;t02;2022-03-20
kujawsko-pomorskie;196;28;224;0.95;0.14;1.08;1;0;1;21;1071;2897;1720;249;1445;26;t04;2022-03-20
lubelskie;190;24;214;0.90;0.11;1.02;0;0;0;15;1027;3181;1924;238;1680;6;t06;2022-03-20
lubuskie;115;15;130;1.14;0.15;1.29;0;0;0;6;574;1857;940;138;790;12;t08;2022-03-20
³ódzkie;246;24;270;1.00;0.10;1.10;0;0;0;22;794;2541;2238;297;1928;13;t10;2022-03-20
ma³opolskie;274;22;296;0.80;0.06;0.87;0;0;0;12;587;3008;2634;313;2303;18;t12;2022-03-20
mazowieckie;857;75;932;1.58;0.14;1.72;2;1;1;45;2132;9416;6887;1023;5753;111;t14;2022-03-20
opolskie;65;6;71;0.66;0.06;0.72;0;0;0;20;245;1008;852;81;754;17;t16;2022-03-20
podkarpackie;57;9;66;0.27;0.04;0.31;0;0;0;4;184;1040;1455;72;1381;2;t18;2022-03-20
podlaskie;56;3;59;0.48;0.03;0.50;0;0;0;8;261;1083;775;67;702;6;t20;2022-03-20
pomorskie;302;42;344;1.29;0.18;1.47;0;0;0;17;888;3344;2799;381;2362;56;t22;2022-03-20
œl¹skie;309;34;343;0.69;0.08;0.76;0;0;0;20;715;3446;3737;367;3347;23;t24;2022-03-20
œwiêtokrzyskie;72;10;82;0.59;0.08;0.67;0;0;0;0;373;1157;1046;98;936;12;t26;2022-03-20
warmiñsko-mazurskie;110;14;124;0.77;0.10;0.87;0;0;0;4;589;1570;973;130;841;2;t28;2022-03-20
wielkopolskie;366;43;409;1.05;0.12;1.17;0;0;0;23;1612;5346;2914;449;2435;30;t30;2022-03-20
zachodniopomorskie;211;25;236;1.25;0.15;1.39;0;0;0;23;1122;3316;1656;257;1367;32;t32;2022-03-20
