wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;189;37;226;0.05;0.01;0.06;0;0;0;8;0;0;1832;265;1562;5;t00;2022-10-02
dolnoœl¹skie;4;1;5;0.01;0.00;0.02;0;0;0;0;0;0;33;6;27;0;t02;2022-10-02
kujawsko-pomorskie;9;0;9;0.04;0;0.04;0;0;0;0;0;0;59;9;50;0;t04;2022-10-02
lubelskie;17;6;23;0.08;0.03;0.11;0;0;0;0;0;0;224;31;193;0;t06;2022-10-02
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32;0;t08;2022-10-02
³ódzkie;3;1;4;0.01;0.00;0.02;0;0;0;2;0;0;14;4;10;0;t10;2022-10-02
ma³opolskie;25;2;27;0.07;0.01;0.08;0;0;0;1;0;0;130;28;101;1;t12;2022-10-02
mazowieckie;30;8;38;0.06;0.01;0.07;0;0;0;2;0;0;479;48;431;0;t14;2022-10-02
opolskie;4;1;5;0.04;0.01;0.05;0;0;0;0;0;0;37;6;31;0;t16;2022-10-02
podkarpackie;13;0;13;0.06;0;0.06;0;0;0;0;0;0;141;17;124;0;t18;2022-10-02
podlaskie;10;4;14;0.08;0.03;0.12;0;0;0;0;0;0;61;15;46;0;t20;2022-10-02
pomorskie;11;4;15;0.05;0.02;0.06;0;0;0;0;0;0;58;15;42;1;t22;2022-10-02
œl¹skie;18;7;25;0.04;0.02;0.06;0;0;0;3;0;0;154;31;122;1;t24;2022-10-02
œwiêtokrzyskie;14;0;14;0.11;0;0.11;0;0;0;0;0;0;69;15;54;0;t26;2022-10-02
warmiñsko-mazurskie;4;1;5;0.03;0.01;0.04;0;0;0;0;0;0;44;6;37;1;t28;2022-10-02
wielkopolskie;12;2;14;0.03;0.01;0.04;0;0;0;0;0;0;55;14;41;0;t30;2022-10-02
zachodniopomorskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;30;4;26;0;t32;2022-10-02
