wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;121;29;150;0.03;0.01;0.04;0;0;0;7;0;0;2429;167;2251;11;t00;2022-10-30
dolnoœl¹skie;5;3;8;0.02;0.01;0.03;0;0;0;0;0;0;87;8;77;2;t02;2022-10-30
kujawsko-pomorskie;5;1;6;0.02;0.00;0.03;0;0;0;0;0;0;65;7;58;0;t04;2022-10-30
lubelskie;7;2;9;0.03;0.01;0.04;0;0;0;0;0;0;136;10;126;0;t06;2022-10-30
lubuskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;52;3;49;0;t08;2022-10-30
³ódzkie;7;1;8;0.03;0.00;0.03;0;0;0;2;0;0;119;8;111;0;t10;2022-10-30
ma³opolskie;15;4;19;0.04;0.01;0.06;0;0;0;0;0;0;173;19;153;1;t12;2022-10-30
mazowieckie;13;1;14;0.02;0.00;0.03;0;0;0;0;0;0;490;16;473;1;t14;2022-10-30
opolskie;4;2;6;0.04;0.02;0.06;0;0;0;0;0;0;74;8;66;0;t16;2022-10-30
podkarpackie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;136;3;133;0;t18;2022-10-30
podlaskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;51;2;49;0;t20;2022-10-30
pomorskie;10;3;13;0.04;0.01;0.06;0;0;0;0;0;0;251;15;233;3;t22;2022-10-30
œl¹skie;17;1;18;0.04;0.00;0.04;0;0;0;0;0;0;210;19;189;2;t24;2022-10-30
œwiêtokrzyskie;4;1;5;0.03;0.01;0.04;0;0;0;0;0;0;96;6;89;1;t26;2022-10-30
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;39;2;37;0;t28;2022-10-30
wielkopolskie;9;7;16;0.03;0.02;0.05;0;0;0;2;0;0;183;20;163;0;t30;2022-10-30
zachodniopomorskie;6;1;7;0.04;0.01;0.04;0;0;0;3;0;0;63;7;56;0;t32;2022-10-30
