wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;243;106;349;0.06;0.03;0.09;0;0;0;518;0;0;1463;360;1103;0;t00;2023-10-02
dolnoœl¹skie;16;6;22;0.06;0.02;0.08;0;0;0;26;0;0;70;22;48;0;t02;2023-10-02
kujawsko-pomorskie;15;3;18;0.07;0.01;0.09;0;0;0;19;0;0;75;18;57;0;t04;2023-10-02
lubelskie;28;13;41;0.13;0.06;0.19;0;0;0;53;0;0;90;44;46;0;t06;2023-10-02
lubuskie;7;2;9;0.07;0.02;0.09;0;0;0;9;0;0;21;9;12;0;t08;2023-10-02
³ódzkie;8;1;9;0.03;0.00;0.04;0;0;0;28;0;0;43;9;34;0;t10;2023-10-02
ma³opolskie;19;5;24;0.06;0.01;0.07;0;0;0;64;0;0;90;24;66;0;t12;2023-10-02
mazowieckie;41;28;69;0.08;0.05;0.13;0;0;0;79;0;0;458;71;387;0;t14;2023-10-02
opolskie;8;1;9;0.08;0.01;0.09;0;0;0;5;0;0;54;9;45;0;t16;2023-10-02
podkarpackie;7;4;11;0.03;0.02;0.05;0;0;0;22;0;0;47;12;35;0;t18;2023-10-02
podlaskie;20;9;29;0.17;0.08;0.25;0;0;0;25;0;0;54;29;25;0;t20;2023-10-02
pomorskie;13;2;15;0.06;0.01;0.06;0;0;0;21;0;0;61;16;45;0;t22;2023-10-02
œl¹skie;21;8;29;0.05;0.02;0.06;0;0;0;53;0;0;93;29;64;0;t24;2023-10-02
œwiêtokrzyskie;10;1;11;0.08;0.01;0.09;0;0;0;10;0;0;18;11;7;0;t26;2023-10-02
warmiñsko-mazurskie;6;7;13;0.04;0.05;0.09;0;0;0;26;0;0;41;13;28;0;t28;2023-10-02
wielkopolskie;10;11;21;0.03;0.03;0.06;0;0;0;44;0;0;97;22;75;0;t30;2023-10-02
zachodniopomorskie;10;4;14;0.06;0.02;0.08;0;0;0;34;0;0;101;17;84;0;t32;2023-10-02
